nkerns =  [20 50] (2,)
FPR, FNR =  0.0142376801437 0.00702804780751
training @ iter =  64000
training @ iter =  64100
training @ iter =  64200
training @ iter =  64300
training @ iter =  64400
training @ iter =  64500
training @ iter =  64600
training @ iter =  64700
training @ iter =  64800
training @ iter =  64900
training @ iter =  65000
training @ iter =  65100
training @ iter =  65200
training @ iter =  65300
training @ iter =  65400
training @ iter =  65500
training @ iter =  65600
training @ iter =  65700
training @ iter =  65800
training @ iter =  65900
iter  65999  validation
epoch 3, iter 66000, validation error 1.199000 %
epoch 3, iter 66000, train minibatch error 0.000000 %
epoch 3, iter 66000, train buffer error 0.700000 %
training @ iter =  66000
training @ iter =  66100
training @ iter =  66200
training @ iter =  66300
training @ iter =  66400
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  66500
training @ iter =  66600
training @ iter =  66700
training @ iter =  66800
training @ iter =  66900
training @ iter =  67000
training @ iter =  67100
training @ iter =  67200
training @ iter =  67300
training @ iter =  67400
training @ iter =  67500
training @ iter =  67600
training @ iter =  67700
training @ iter =  67800
training @ iter =  67900
iter  67999  validation
epoch 3, iter 68000, validation error 1.030000 %
epoch 3, iter 68000, train minibatch error 2.000000 %
epoch 3, iter 68000, train buffer error 1.100000 %
patience =  135998 0.99 135998
FPR, FNR =  0.0120038777897 0.00857492316887
training @ iter =  68000
training @ iter =  68100
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  68200
training @ iter =  68300
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  68400
training @ iter =  68500
training @ iter =  68600
training @ iter =  68700
training @ iter =  68800
training @ iter =  68900
training @ iter =  69000
training @ iter =  69100
training @ iter =  69200
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.14
-->  20 5950 chunk_5_50000.pkl
training @ iter =  69300
training @ iter =  69400
training @ iter =  69500
training @ iter =  69600
training @ iter =  69700
training @ iter =  69800
training @ iter =  69900
iter  69999  validation
epoch 3, iter 70000, validation error 1.018000 %
epoch 3, iter 70000, train minibatch error 0.000000 %
epoch 3, iter 70000, train buffer error 0.900000 %
patience =  139998 0.99 139998
FPR, FNR =  0.0110702317068 0.00925284647569
training @ iter =  70000
training @ iter =  70100
training @ iter =  70200
training @ iter =  70300
training @ iter =  70400
training @ iter =  70500
training @ iter =  70600
training @ iter =  70700
--> train minibatch error =  0.12
-->  21 29950 chunk_6_50000.pkl
training @ iter =  70800
training @ iter =  70900
training @ iter =  71000
training @ iter =  71100
training @ iter =  71200
training @ iter =  71300
training @ iter =  71400
training @ iter =  71500
training @ iter =  71600
training @ iter =  71700
training @ iter =  71800
training @ iter =  71900
iter  71999  validation
epoch 3, iter 72000, validation error 1.024000 %
epoch 3, iter 72000, train minibatch error 0.000000 %
epoch 3, iter 72000, train buffer error 1.300000 %
training @ iter =  72000
training @ iter =  72100
training @ iter =  72200
training @ iter =  72300
training @ iter =  72400
training @ iter =  72500
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  72600
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
training @ iter =  72700
training @ iter =  72800
--> train minibatch error =  0.16
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 32050 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 32100 chunk_8_50000.pkl
training @ iter =  72900
training @ iter =  73000
training @ iter =  73100
training @ iter =  73200
training @ iter =  73300
training @ iter =  73400
training @ iter =  73500
training @ iter =  73600
training @ iter =  73700
training @ iter =  73800
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.28
-->  24 34850 chunk_9_50000.pkl
training @ iter =  73900
iter  73999  validation
epoch 3, iter 74000, validation error 1.165000 %
epoch 3, iter 74000, train minibatch error 2.000000 %
epoch 3, iter 74000, train buffer error 0.700000 %
training @ iter =  74000
training @ iter =  74100
training @ iter =  74200
training @ iter =  74300
training @ iter =  74400
training @ iter =  74500
training @ iter =  74600
training @ iter =  74700
--> train minibatch error =  0.14
-->  0 31200 chunk_10_50000.pkl
training @ iter =  74800
training @ iter =  74900
training @ iter =  75000
training @ iter =  75100
training @ iter =  75200
training @ iter =  75300
training @ iter =  75400
training @ iter =  75500
training @ iter =  75600
training @ iter =  75700
training @ iter =  75800
training @ iter =  75900
iter  75999  validation
epoch 4, iter 76000, validation error 1.022000 %
epoch 4, iter 76000, train minibatch error 2.000000 %
epoch 4, iter 76000, train buffer error 0.700000 %
training @ iter =  76000
training @ iter =  76100
training @ iter =  76200
--> train minibatch error =  0.14
-->  2 6550 chunk_12_50000.pkl
training @ iter =  76300
training @ iter =  76400
training @ iter =  76500
training @ iter =  76600
training @ iter =  76700
training @ iter =  76800
training @ iter =  76900
training @ iter =  77000
training @ iter =  77100
training @ iter =  77200
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  77300
training @ iter =  77400
training @ iter =  77500
training @ iter =  77600
training @ iter =  77700
--> train minibatch error =  0.12
-->  3 27500 chunk_13_50000.pkl
training @ iter =  77800
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  77900
iter  77999  validation
epoch 4, iter 78000, validation error 1.099000 %
epoch 4, iter 78000, train minibatch error 0.000000 %
epoch 4, iter 78000, train buffer error 0.500000 %
training @ iter =  78000
training @ iter =  78100
training @ iter =  78200
training @ iter =  78300
training @ iter =  78400
training @ iter =  78500
training @ iter =  78600
training @ iter =  78700
training @ iter =  78800
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
training @ iter =  78900
training @ iter =  79000
--> train minibatch error =  0.14
-->  4 46200 chunk_14_50000.pkl
training @ iter =  79100
training @ iter =  79200
training @ iter =  79300
training @ iter =  79400
training @ iter =  79500
training @ iter =  79600
training @ iter =  79700
training @ iter =  79800
training @ iter =  79900
iter  79999  validation
epoch 4, iter 80000, validation error 1.030000 %
epoch 4, iter 80000, train minibatch error 0.000000 %
epoch 4, iter 80000, train buffer error 1.100000 %
training @ iter =  80000
training @ iter =  80100
training @ iter =  80200
training @ iter =  80300
training @ iter =  80400
training @ iter =  80500
training @ iter =  80600
training @ iter =  80700
training @ iter =  80800
training @ iter =  80900
training @ iter =  81000
training @ iter =  81100
training @ iter =  81200
training @ iter =  81300
training @ iter =  81400
training @ iter =  81500
training @ iter =  81600
training @ iter =  81700
training @ iter =  81800
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  81900
iter  81999  validation
epoch 4, iter 82000, validation error 1.082000 %
epoch 4, iter 82000, train minibatch error 2.000000 %
epoch 4, iter 82000, train buffer error 1.100000 %
training @ iter =  82000
--> train minibatch error =  0.12
-->  7 44700 chunk_17_50000.pkl
training @ iter =  82100
training @ iter =  82200
--> train minibatch error =  0.18
-->  8 4750 chunk_18_50000.pkl
training @ iter =  82300
training @ iter =  82400
training @ iter =  82500
training @ iter =  82600
--> train minibatch error =  0.12
-->  8 24700 chunk_18_50000.pkl
training @ iter =  82700
--> train minibatch error =  0.16
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.26
-->  8 30400 chunk_18_50000.pkl
training @ iter =  82800
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  82900
training @ iter =  83000
training @ iter =  83100
training @ iter =  83200
training @ iter =  83300
--> train minibatch error =  0.12
-->  9 10000 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  83400
training @ iter =  83500
training @ iter =  83600
training @ iter =  83700
training @ iter =  83800
training @ iter =  83900
iter  83999  validation
epoch 4, iter 84000, validation error 1.107000 %
epoch 4, iter 84000, train minibatch error 0.000000 %
epoch 4, iter 84000, train buffer error 0.800000 %
training @ iter =  84000
training @ iter =  84100
training @ iter =  84200
training @ iter =  84300
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  84400
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  84500
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  84600
--> train minibatch error =  0.12
-->  10 23350 chunk_20_50000.pkl
training @ iter =  84700
training @ iter =  84800
training @ iter =  84900
training @ iter =  85000
training @ iter =  85100
training @ iter =  85200
training @ iter =  85300
training @ iter =  85400
training @ iter =  85500
training @ iter =  85600
training @ iter =  85700
training @ iter =  85800
training @ iter =  85900
--> train minibatch error =  0.14
-->  11 41250 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
iter  85999  validation
epoch 4, iter 86000, validation error 2.731000 %
epoch 4, iter 86000, train minibatch error 0.000000 %
epoch 4, iter 86000, train buffer error 3.500000 %
training @ iter =  86000
training @ iter =  86100
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  86200
training @ iter =  86300
training @ iter =  86400
training @ iter =  86500
training @ iter =  86600
training @ iter =  86700
training @ iter =  86800
training @ iter =  86900
training @ iter =  87000
training @ iter =  87100
training @ iter =  87200
training @ iter =  87300
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  87400
training @ iter =  87500
training @ iter =  87600
training @ iter =  87700
training @ iter =  87800
training @ iter =  87900
iter  87999  validation
epoch 4, iter 88000, validation error 1.010000 %
epoch 4, iter 88000, train minibatch error 0.000000 %
epoch 4, iter 88000, train buffer error 0.500000 %
FPR, FNR =  0.0118940415988 0.00829048605822
training @ iter =  88000
training @ iter =  88100
training @ iter =  88200
training @ iter =  88300
training @ iter =  88400
training @ iter =  88500
training @ iter =  88600
training @ iter =  88700
training @ iter =  88800
training @ iter =  88900
training @ iter =  89000
training @ iter =  89100
training @ iter =  89200
training @ iter =  89300
training @ iter =  89400
training @ iter =  89500
training @ iter =  89600
training @ iter =  89700
training @ iter =  89800
training @ iter =  89900
iter  89999  validation
epoch 4, iter 90000, validation error 1.239000 %
epoch 4, iter 90000, train minibatch error 0.000000 %
epoch 4, iter 90000, train buffer error 1.600000 %
training @ iter =  90000
training @ iter =  90100
training @ iter =  90200
training @ iter =  90300
training @ iter =  90400
training @ iter =  90500
training @ iter =  90600
training @ iter =  90700
training @ iter =  90800
training @ iter =  90900
training @ iter =  91000
training @ iter =  91100
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  91200
training @ iter =  91300
training @ iter =  91400
training @ iter =  91500
training @ iter =  91600
training @ iter =  91700
training @ iter =  91800
training @ iter =  91900
iter  91999  validation
epoch 4, iter 92000, validation error 1.005000 %
epoch 4, iter 92000, train minibatch error 4.000000 %
epoch 4, iter 92000, train buffer error 1.700000 %
FPR, FNR =  0.0134666591836 0.00657760552876
training @ iter =  92000
training @ iter =  92100
training @ iter =  92200
training @ iter =  92300
training @ iter =  92400
training @ iter =  92500
training @ iter =  92600
training @ iter =  92700
training @ iter =  92800
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  92900
training @ iter =  93000
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  93100
training @ iter =  93200
training @ iter =  93300
training @ iter =  93400
training @ iter =  93500
training @ iter =  93600
training @ iter =  93700
training @ iter =  93800
training @ iter =  93900
iter  93999  validation
epoch 4, iter 94000, validation error 1.011000 %
epoch 4, iter 94000, train minibatch error 2.000000 %
epoch 4, iter 94000, train buffer error 1.100000 %
training @ iter =  94000
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.14
-->  20 5950 chunk_5_50000.pkl
training @ iter =  94100
training @ iter =  94200
training @ iter =  94300
training @ iter =  94400
training @ iter =  94500
training @ iter =  94600
training @ iter =  94700
training @ iter =  94800
training @ iter =  94900
training @ iter =  95000
training @ iter =  95100
training @ iter =  95200
training @ iter =  95300
training @ iter =  95400
training @ iter =  95500
training @ iter =  95600
training @ iter =  95700
training @ iter =  95800
training @ iter =  95900
iter  95999  validation
epoch 4, iter 96000, validation error 1.021000 %
epoch 4, iter 96000, train minibatch error 0.000000 %
epoch 4, iter 96000, train buffer error 0.900000 %
training @ iter =  96000
training @ iter =  96100
training @ iter =  96200
training @ iter =  96300
training @ iter =  96400
training @ iter =  96500
training @ iter =  96600
training @ iter =  96700
training @ iter =  96800
training @ iter =  96900
training @ iter =  97000
training @ iter =  97100
training @ iter =  97200
training @ iter =  97300
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 21500 chunk_8_50000.pkl
training @ iter =  97400
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
training @ iter =  97500
--> train minibatch error =  0.16
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 32050 chunk_8_50000.pkl
training @ iter =  97600
training @ iter =  97700
training @ iter =  97800
training @ iter =  97900
iter  97999  validation
epoch 4, iter 98000, validation error 1.057000 %
epoch 4, iter 98000, train minibatch error 2.000000 %
epoch 4, iter 98000, train buffer error 1.400000 %
training @ iter =  98000
training @ iter =  98100
training @ iter =  98200
training @ iter =  98300
training @ iter =  98400
training @ iter =  98500
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.22
-->  24 34850 chunk_9_50000.pkl
training @ iter =  98600
training @ iter =  98700
training @ iter =  98800
training @ iter =  98900
training @ iter =  99000
training @ iter =  99100
training @ iter =  99200
training @ iter =  99300
training @ iter =  99400
training @ iter =  99500
--> train minibatch error =  0.14
-->  0 31200 chunk_10_50000.pkl
training @ iter =  99600
training @ iter =  99700
training @ iter =  99800
training @ iter =  99900
Learning rate:  0.025
iter  99999  validation
epoch 5, iter 100000, validation error 1.012000 %
epoch 5, iter 100000, train minibatch error 2.000000 %
epoch 5, iter 100000, train buffer error 0.900000 %
--> train minibatch error =  0.14
-->  1 5400 chunk_11_50000.pkl
training @ iter =  100000
training @ iter =  100100
training @ iter =  100200
training @ iter =  100300
training @ iter =  100400
training @ iter =  100500
training @ iter =  100600
--> train minibatch error =  0.12
-->  1 39400 chunk_11_50000.pkl
training @ iter =  100700
training @ iter =  100800
training @ iter =  100900
training @ iter =  101000
training @ iter =  101100
training @ iter =  101200
training @ iter =  101300
training @ iter =  101400
training @ iter =  101500
training @ iter =  101600
training @ iter =  101700
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  101800
training @ iter =  101900
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
iter  101999  validation
epoch 5, iter 102000, validation error 0.970000 %
epoch 5, iter 102000, train minibatch error 0.000000 %
epoch 5, iter 102000, train buffer error 1.000000 %
patience =  201999 0.99 203998
FPR, FNR =  0.011582555267 0.00779530671239
training @ iter =  102000
training @ iter =  102100
training @ iter =  102200
training @ iter =  102300
training @ iter =  102400
--> train minibatch error =  0.12
-->  3 27500 chunk_13_50000.pkl
training @ iter =  102500
--> train minibatch error =  0.12
-->  3 32100 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  102600
training @ iter =  102700
training @ iter =  102800
training @ iter =  102900
training @ iter =  103000
training @ iter =  103100
training @ iter =  103200
training @ iter =  103300
training @ iter =  103400
training @ iter =  103500
training @ iter =  103600
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  103700
training @ iter =  103800
--> train minibatch error =  0.14
-->  4 46200 chunk_14_50000.pkl
training @ iter =  103900
iter  103999  validation
epoch 5, iter 104000, validation error 1.007000 %
epoch 5, iter 104000, train minibatch error 2.000000 %
epoch 5, iter 104000, train buffer error 1.100000 %
training @ iter =  104000
training @ iter =  104100
training @ iter =  104200
training @ iter =  104300
training @ iter =  104400
training @ iter =  104500
training @ iter =  104600
training @ iter =  104700
training @ iter =  104800
training @ iter =  104900
training @ iter =  105000
training @ iter =  105100
training @ iter =  105200
training @ iter =  105300
training @ iter =  105400
training @ iter =  105500
training @ iter =  105600
training @ iter =  105700
training @ iter =  105800
training @ iter =  105900
iter  105999  validation
epoch 5, iter 106000, validation error 0.946000 %
epoch 5, iter 106000, train minibatch error 2.000000 %
epoch 5, iter 106000, train buffer error 0.600000 %
patience =  205999 0.99 211998
FPR, FNR =  0.00987928063888 0.00905774205364
training @ iter =  106000
training @ iter =  106100
training @ iter =  106200
training @ iter =  106300
training @ iter =  106400
training @ iter =  106500
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  106600
training @ iter =  106700
training @ iter =  106800
training @ iter =  106900
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  107000
training @ iter =  107100
training @ iter =  107200
training @ iter =  107300
training @ iter =  107400
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.26
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 30400 chunk_18_50000.pkl
training @ iter =  107500
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  107600
training @ iter =  107700
training @ iter =  107800
training @ iter =  107900
iter  107999  validation
epoch 5, iter 108000, validation error 1.007000 %
epoch 5, iter 108000, train minibatch error 2.000000 %
epoch 5, iter 108000, train buffer error 0.700000 %
training @ iter =  108000
training @ iter =  108100
--> train minibatch error =  0.14
-->  9 10550 chunk_19_50000.pkl
training @ iter =  108200
training @ iter =  108300
training @ iter =  108400
training @ iter =  108500
training @ iter =  108600
training @ iter =  108700
training @ iter =  108800
training @ iter =  108900
training @ iter =  109000
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  109100
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  109200
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  109300
training @ iter =  109400
training @ iter =  109500
training @ iter =  109600
training @ iter =  109700
training @ iter =  109800
training @ iter =  109900
iter  109999  validation
epoch 5, iter 110000, validation error 1.008000 %
epoch 5, iter 110000, train minibatch error 2.000000 %
epoch 5, iter 110000, train buffer error 0.400000 %
training @ iter =  110000
training @ iter =  110100
training @ iter =  110200
training @ iter =  110300
training @ iter =  110400
training @ iter =  110500
training @ iter =  110600
training @ iter =  110700
--> train minibatch error =  0.12
-->  11 41250 chunk_21_50000.pkl
training @ iter =  110800
training @ iter =  110900
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  111000
training @ iter =  111100
training @ iter =  111200
training @ iter =  111300
training @ iter =  111400
training @ iter =  111500
training @ iter =  111600
training @ iter =  111700
training @ iter =  111800
training @ iter =  111900
iter  111999  validation
epoch 5, iter 112000, validation error 1.009000 %
epoch 5, iter 112000, train minibatch error 2.000000 %
epoch 5, iter 112000, train buffer error 1.000000 %
training @ iter =  112000
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  112100
training @ iter =  112200
training @ iter =  112300
training @ iter =  112400
training @ iter =  112500
training @ iter =  112600
training @ iter =  112700
training @ iter =  112800
training @ iter =  112900
training @ iter =  113000
training @ iter =  113100
training @ iter =  113200
training @ iter =  113300
training @ iter =  113400
training @ iter =  113500
training @ iter =  113600
training @ iter =  113700
training @ iter =  113800
training @ iter =  113900
iter  113999  validation
epoch 5, iter 114000, validation error 0.957000 %
epoch 5, iter 114000, train minibatch error 2.000000 %
epoch 5, iter 114000, train buffer error 1.000000 %
training @ iter =  114000
training @ iter =  114100
training @ iter =  114200
training @ iter =  114300
training @ iter =  114400
training @ iter =  114500
training @ iter =  114600
training @ iter =  114700
training @ iter =  114800
training @ iter =  114900
training @ iter =  115000
training @ iter =  115100
training @ iter =  115200
training @ iter =  115300
training @ iter =  115400
training @ iter =  115500
training @ iter =  115600
training @ iter =  115700
training @ iter =  115800
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  115900
iter  115999  validation
epoch 5, iter 116000, validation error 0.998000 %
epoch 5, iter 116000, train minibatch error 0.000000 %
epoch 5, iter 116000, train buffer error 0.800000 %
training @ iter =  116000
training @ iter =  116100
training @ iter =  116200
training @ iter =  116300
training @ iter =  116400
training @ iter =  116500
training @ iter =  116600
training @ iter =  116700
training @ iter =  116800
training @ iter =  116900
training @ iter =  117000
training @ iter =  117100
training @ iter =  117200
training @ iter =  117300
training @ iter =  117400
training @ iter =  117500
training @ iter =  117600
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  117700
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  117800
training @ iter =  117900
iter  117999  validation
epoch 5, iter 118000, validation error 0.978000 %
epoch 5, iter 118000, train minibatch error 0.000000 %
epoch 5, iter 118000, train buffer error 0.700000 %
training @ iter =  118000
training @ iter =  118100
training @ iter =  118200
training @ iter =  118300
training @ iter =  118400
training @ iter =  118500
training @ iter =  118600
training @ iter =  118700
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  118800
training @ iter =  118900
training @ iter =  119000
training @ iter =  119100
training @ iter =  119200
training @ iter =  119300
training @ iter =  119400
training @ iter =  119500
training @ iter =  119600
training @ iter =  119700
training @ iter =  119800
training @ iter =  119900
iter  119999  validation
epoch 5, iter 120000, validation error 0.998000 %
epoch 5, iter 120000, train minibatch error 2.000000 %
epoch 5, iter 120000, train buffer error 0.700000 %
training @ iter =  120000
training @ iter =  120100
training @ iter =  120200
training @ iter =  120300
training @ iter =  120400
training @ iter =  120500
training @ iter =  120600
training @ iter =  120700
training @ iter =  120800
training @ iter =  120900
training @ iter =  121000
training @ iter =  121100
training @ iter =  121200
training @ iter =  121300
training @ iter =  121400
training @ iter =  121500
training @ iter =  121600
training @ iter =  121700
training @ iter =  121800
training @ iter =  121900
iter  121999  validation
epoch 5, iter 122000, validation error 0.965000 %
epoch 5, iter 122000, train minibatch error 0.000000 %
epoch 5, iter 122000, train buffer error 0.800000 %
training @ iter =  122000
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  122100
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
training @ iter =  122200
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
training @ iter =  122300
training @ iter =  122400
training @ iter =  122500
training @ iter =  122600
training @ iter =  122700
training @ iter =  122800
training @ iter =  122900
training @ iter =  123000
training @ iter =  123100
training @ iter =  123200
training @ iter =  123300
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.16
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 35450 chunk_9_50000.pkl
training @ iter =  123400
training @ iter =  123500
training @ iter =  123600
training @ iter =  123700
training @ iter =  123800
training @ iter =  123900
iter  123999  validation
epoch 6, iter 124000, validation error 0.948000 %
epoch 6, iter 124000, train minibatch error 0.000000 %
epoch 6, iter 124000, train buffer error 1.100000 %
training @ iter =  124000
training @ iter =  124100
training @ iter =  124200
training @ iter =  124300
training @ iter =  124400
training @ iter =  124500
training @ iter =  124600
training @ iter =  124700
training @ iter =  124800
training @ iter =  124900
training @ iter =  125000
training @ iter =  125100
training @ iter =  125200
training @ iter =  125300
training @ iter =  125400
training @ iter =  125500
training @ iter =  125600
training @ iter =  125700
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
training @ iter =  125800
training @ iter =  125900
iter  125999  validation
epoch 6, iter 126000, validation error 0.952000 %
epoch 6, iter 126000, train minibatch error 0.000000 %
epoch 6, iter 126000, train buffer error 0.800000 %
training @ iter =  126000
training @ iter =  126100
training @ iter =  126200
training @ iter =  126300
training @ iter =  126400
training @ iter =  126500
training @ iter =  126600
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  126700
training @ iter =  126800
training @ iter =  126900
training @ iter =  127000
training @ iter =  127100
--> train minibatch error =  0.12
-->  3 27500 chunk_13_50000.pkl
training @ iter =  127200
--> train minibatch error =  0.12
-->  3 32100 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  127300
training @ iter =  127400
training @ iter =  127500
training @ iter =  127600
training @ iter =  127700
training @ iter =  127800
training @ iter =  127900
iter  127999  validation
epoch 6, iter 128000, validation error 0.916000 %
epoch 6, iter 128000, train minibatch error 0.000000 %
epoch 6, iter 128000, train buffer error 0.400000 %
patience =  227999 0.99 255998
FPR, FNR =  0.0100116948253 0.00830177241564
training @ iter =  128000
training @ iter =  128100
training @ iter =  128200
training @ iter =  128300
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  128400
training @ iter =  128500
--> train minibatch error =  0.14
-->  4 46200 chunk_14_50000.pkl
training @ iter =  128600
training @ iter =  128700
training @ iter =  128800
training @ iter =  128900
training @ iter =  129000
training @ iter =  129100
training @ iter =  129200
training @ iter =  129300
training @ iter =  129400
training @ iter =  129500
training @ iter =  129600
training @ iter =  129700
training @ iter =  129800
training @ iter =  129900
iter  129999  validation
epoch 6, iter 130000, validation error 0.931000 %
epoch 6, iter 130000, train minibatch error 0.000000 %
epoch 6, iter 130000, train buffer error 0.700000 %
training @ iter =  130000
training @ iter =  130100
training @ iter =  130200
training @ iter =  130300
training @ iter =  130400
training @ iter =  130500
training @ iter =  130600
training @ iter =  130700
training @ iter =  130800
training @ iter =  130900
training @ iter =  131000
training @ iter =  131100
training @ iter =  131200
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  131300
training @ iter =  131400
training @ iter =  131500
--> train minibatch error =  0.12
-->  7 44700 chunk_17_50000.pkl
training @ iter =  131600
training @ iter =  131700
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  131800
training @ iter =  131900
iter  131999  validation
epoch 6, iter 132000, validation error 1.052000 %
epoch 6, iter 132000, train minibatch error 0.000000 %
epoch 6, iter 132000, train buffer error 1.300000 %
training @ iter =  132000
training @ iter =  132100
training @ iter =  132200
--> train minibatch error =  0.24
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 30400 chunk_18_50000.pkl
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  132300
training @ iter =  132400
training @ iter =  132500
training @ iter =  132600
training @ iter =  132700
training @ iter =  132800
--> train minibatch error =  0.14
-->  9 10550 chunk_19_50000.pkl
training @ iter =  132900
training @ iter =  133000
training @ iter =  133100
training @ iter =  133200
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
training @ iter =  133300
training @ iter =  133400
training @ iter =  133500
training @ iter =  133600
training @ iter =  133700
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  133800
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  133900
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
iter  133999  validation
